"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW016.metabat.35",8,5241,7301,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_017744365.1, s__Marmoricola sp017744365, 95.0, 80.13, 0.56; GCF_003725535.1, s__Marmoricola pocheonensis, 95.0, 80.05, 0.52; GCF_000426045.1, s__Marmoricola sp000426045, 95.0, 80.02, 0.52; GCF_900104965.1, s__Marmoricola scoriae, 95.0, 79.97, 0.51; GCF_001424755.1, s__Marmoricola sp001424755, 95.0, 79.96, 0.51; GCF_000720335.1, s__Marmoricola aequoreus, 95.0, 79.91, 0.5; GCF_003725775.1, s__Marmoricola solisilvae, 95.0, 79.86, 0.45; GCF_003752505.1, s__Marmoricola aurantiacus, 95.0, 79.83, 0.5; GCF_003674065.1, s__Marmoricola mangrovicus, 95.0, 79.59, 0.49; GCF_003725695.1, s__Marmoricola ginsengisoli, 95.0, 79.44, 0.48; GCF_014644415.1, s__Marmoricola endophyticus, 95.0, 79.18, 0.44; GCF_017872665.1, s__Marmoricola sp017872665, 95.0, 79.15, 0.44",39.75,11,0.855420118690865,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW016.metabat.35",1,3,1184,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"ABC transporter [PF00005.29]; RecF/RecN/SMC N terminal domain [PF02463.21]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_017744365.1, s__Marmoricola sp017744365, 95.0, 80.13, 0.56; GCF_003725535.1, s__Marmoricola pocheonensis, 95.0, 80.05, 0.52; GCF_000426045.1, s__Marmoricola sp000426045, 95.0, 80.02, 0.52; GCF_900104965.1, s__Marmoricola scoriae, 95.0, 79.97, 0.51; GCF_001424755.1, s__Marmoricola sp001424755, 95.0, 79.96, 0.51; GCF_000720335.1, s__Marmoricola aequoreus, 95.0, 79.91, 0.5; GCF_003725775.1, s__Marmoricola solisilvae, 95.0, 79.86, 0.45; GCF_003752505.1, s__Marmoricola aurantiacus, 95.0, 79.83, 0.5; GCF_003674065.1, s__Marmoricola mangrovicus, 95.0, 79.59, 0.49; GCF_003725695.1, s__Marmoricola ginsengisoli, 95.0, 79.44, 0.48; GCF_014644415.1, s__Marmoricola endophyticus, 95.0, 79.18, 0.44; GCF_017872665.1, s__Marmoricola sp017872665, 95.0, 79.15, 0.44",39.75,11,0.855420118690865,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW016.metabat.5_sub",22,21250,24147,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Chloroflexota;c__UBA5177;o__UBA5177;f__UBA5177;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Chloroflexota;c__UBA5177;o__UBA5177;f__UBA5177;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",68.59,11,0.773340402980918,"N/A"
"JW017.metabat.16",6,4744,7761,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__JACDGP01;s__","GCA_013821605.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__JACDGP01;s__JACDGP01 sp013821605","76.12","0.04","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__JACDGP01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",80.32,11,0.84718876413839,"N/A"
"JW017.metabat.18",1,2,2695,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Intrasporangium_A;s__","GCF_000576575.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Intrasporangium_A;s__Intrasporangium_A chromatireducens","86.28","0.66","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Intrasporangium_A;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",47.08,11,0.961529844231008,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW017.metabat.19",1,3,2837,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__GCA-002748415;g__;s__","GCA_002748415.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__GCA-002748415;g__GCA-002748415;s__GCA-002748415 sp002748415","76.67","0.12","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__GCA-002748415;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",36.34,11,0.713390922598975,"N/A"
"JW017.metabat.6",5,1935,4835,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Chloroflexota;c__UBA5177;o__UBA5177;f__UBA5177;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Chloroflexota;c__UBA5177;o__UBA5177;f__UBA5177;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",46.41,11,0.766012430404533,"N/A"
"JW018.maxbin.004",22,30346,33333,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__FACHB-SPT15;s__","GCF_014849525.1","95.0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__FACHB-SPT15;s__FACHB-SPT15 sp014849525","79.23","0.4","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__FACHB-SPT15;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",69.74,11,0.888709120378418,"N/A"
"JW018.metabat.12",3,1227,2729,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","78.02","0.26","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.81, 0.33; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.72, 0.27; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.57, 0.29; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.35, 0.4; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 78.19, 0.34; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.93, 0.32; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.91, 0.27; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.88, 0.3; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.06, 0.21",54.21,11,0.907669280669584,"N/A"
"JW018.metabat.12",1,1,1245,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","78.02","0.26","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.81, 0.33; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.72, 0.27; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.57, 0.29; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.35, 0.4; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 78.19, 0.34; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.93, 0.32; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.91, 0.27; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.88, 0.3; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.06, 0.21",54.21,11,0.907669280669584,"N/A"
"JW018.metabat.13",9,10202,13132,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","84.67","0.6","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.0, 0.25; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 77.41, 0.27; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 77.36, 0.27; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 77.35, 0.24; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.35, 0.18; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 77.24, 0.23; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.22, 0.17; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.06, 0.19; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 76.55, 0.15",87.53,11,0.95847028089405,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW018.metabat.7",4,3783,6668,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","ANI","classification based on placement in class-level tree","GCA_019241635.1, s__Palsa-465 sp019241635, 95.0, 78.44, 0.34; GCA_019240655.1, s__Palsa-465 sp019240655, 95.0, 78.41, 0.33; GCA_019244395.1, s__Palsa-465 sp019244395, 95.0, 78.34, 0.35; GCA_017882465.1, s__Palsa-465 sp017882465, 95.0, 78.23, 0.32; GCA_019239375.1, s__Palsa-465 sp019239375, 95.0, 78.2, 0.29; GCA_017882405.1, s__Palsa-465 sp017882405, 95.0, 78.14, 0.27; GCA_019240115.1, s__Palsa-465 sp019240115, 95.0, 78.06, 0.32; GCA_019239445.1, s__Palsa-465 sp019239445, 95.0, 78.05, 0.3; GCA_005883415.1, s__Palsa-465 sp005883415, 95.0, 78.03, 0.29; GCA_019240305.1, s__Palsa-465 sp019240305, 95.0, 77.93, 0.25; GCA_003244035.1, s__Palsa-465 sp003244035, 95.0, 77.92, 0.28; GCA_019244745.1, s__Palsa-465 sp019244745, 95.0, 77.86, 0.31; GCA_019240015.1, s__Palsa-465 sp019240015, 95.0, 77.84, 0.33; GCA_019247075.1, s__Palsa-465 sp019247075, 95.0, 77.58, 0.23; GCA_017354065.1, s__Palsa-465 sp017354065, 95.0, 77.38, 0.19; GCA_009785395.1, s__Palsa-465 sp009785395, 95.0, 77.08, 0.22; GCA_003137075.1, s__Palsa-465 sp003137075, 95.0, 76.97, 0.14; GCA_003165655.1, s__Palsa-465 sp003165655, 95.0, 76.9, 0.2",53.87,11,0.918913532658843,"N/A"
"JW020.maxbin.002_sub",2,2088,5123,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]; UvrA DNA-binding domain [PF17755.3]; ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__;s__","GCA_013821605.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__JACDGP01;s__JACDGP01 sp013821605","75.72","0.05","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.27,11,0.842427287596682,"N/A"
"JW020.maxbin.002_sub",2,1801,4215,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA DNA-binding domain [PF17755.3]; UvrA interaction domain [PF17760.3]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__;s__","GCA_013821605.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__JACDGP01;s__JACDGP01 sp013821605","75.72","0.05","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.27,11,0.842427287596682,"N/A"
"JW022.metabat.5",1,3,965,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic classification fully defined by topology","classification based on placement in class-level tree","N/A",57.78,11,0.875951773805783,"N/A"
"JW023.metabat.4",1,2,817,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"UvrA interaction domain [PF17760.3]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__JABFXA01;s__","GCF_019039255.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__JABFXA01;s__JABFXA01 sp019039255","80.96","0.62","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__JABFXA01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_013361955.1, s__JABFXA01 sp013361955, 95.0, 80.52, 0.54",34.47,11,0.913198774040212,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW023.metabat.4",3,1830,3125,"C","K03701","excinuclease ABC subunit A",NA,NA,NA,"ABC transporter [PF00005.29]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__JABFXA01;s__","GCF_019039255.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__JABFXA01;s__JABFXA01 sp019039255","80.96","0.62","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__JABFXA01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_013361955.1, s__JABFXA01 sp013361955, 95.0, 80.52, 0.54",34.47,11,0.913198774040212,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
