"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW032.metabat.12",8,9260,9841,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__","GCA_902806425.1","95.0","d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera sp902806425","77.34","0.39","d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_000092425.1, s__Truepera radiovictrix, 95.0, 77.1, 0.2",54.73,11,0.94634810417342,"N/A"
"JW035.maxbin.001",3,1885,2451,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","taxonomic classification fully defined by topology","classification based on placement in class-level tree","N/A",47.38,11,0.812490044844868,"N/A"
"JW036.metabat.10",3,846,1388,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__","GCA_019240375.1","95.0","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__JAFAYN01 sp019240375","80.87","0.57","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.09,11,0.908215414096396,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW036.metabat.15",4,1515,2165,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","GCA_013698305.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__JACCVC01 sp013698305","76.89","0.18","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",65.49,11,0.925739563544632,"N/A"
"JW036.metabat.6",8,5639,6127,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","taxonomic classification fully defined by topology","classification based on placement in class-level tree","N/A",53.47,11,0.813080239906921,"N/A"
"JW036.metabat.6",3,1555,2106,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","taxonomic classification fully defined by topology","classification based on placement in class-level tree","N/A",53.47,11,0.813080239906921,"N/A"
"JW036.metabat.6",1,3,701,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","taxonomic classification fully defined by topology","classification based on placement in class-level tree","N/A",53.47,11,0.813080239906921,"N/A"
"JW036.metabat.9",2,344,1039,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","79.29","0.54","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 80.08, 0.41; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 79.65, 0.32; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 79.22, 0.38; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.69, 0.29; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.63, 0.43; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 78.3, 0.33; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 78.23, 0.34; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.75, 0.24; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 77.32, 0.16",57.29,11,0.938872896630156,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW044.maxbin.029",5,5583,5936,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",45.79,11,0.824530477121185,"N/A"
"JW044.metabat.15",3,1319,1996,"C","K04565","superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",NA,NA,NA,"Copper/zinc superoxide dismutase (SODC) [PF00080.22]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 79.86, 0.45; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 79.48, 0.4; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 79.18, 0.41; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.98, 0.53; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 78.58, 0.52; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.57, 0.47; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 78.33, 0.44; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.92, 0.44; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.77, 0.29; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 77.59, 0.24",62.49,11,0.912174352736405,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
