"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW031.metabat.3",4,3845,5308,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","GCA_013812825.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sp013812825","79.09","0.49","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_009720245.1, s__Sphingomicrobium sp009720245, 95.0, 78.63, 0.42; GCA_011053295.1, s__Sphingomicrobium sp011053295, 95.0, 78.5, 0.34; GCF_003097155.1, s__Sphingomicrobium sp003097155, 95.0, 78.47, 0.42; GCF_009363895.1, s__Sphingomicrobium ginsengisoli, 95.0, 78.41, 0.42; GCF_000620665.1, s__Sphingomicrobium sp000620665, 95.0, 78.34, 0.4; GCF_014873795.1, s__Sphingomicrobium sp014873795, 95.0, 78.3, 0.36; GCA_013812805.1, s__Sphingomicrobium sp013812805, 95.0, 78.28, 0.36; GCF_014873475.1, s__Sphingomicrobium sp014873475, 95.0, 78.24, 0.44; GCF_014396785.1, s__Sphingomicrobium lutea, 95.0, 78.23, 0.45; GCF_011302055.1, s__Sphingomicrobium sinipercae, 95.0, 78.22, 0.43; GCA_019242355.1, s__Sphingomicrobium sp019242355, 95.0, 78.19, 0.33; GCA_902806275.1, s__Sphingomicrobium sp902806275, 95.0, 78.15, 0.3; GCF_003970925.1, s__Sphingomicrobium sp003970925, 95.0, 78.14, 0.46; GCF_003499275.1, s__Sphingomicrobium mesophila, 95.0, 78.14, 0.45; GCF_014352855.1, s__Sphingomicrobium sp014352855, 95.0, 78.12, 0.45; GCA_902806285.1, s__Sphingomicrobium sp902806285, 95.0, 78.03, 0.38; GCF_000711715.1, s__Sphingomicrobium astaxanthinifaciens, 95.0, 78.02, 0.4; GCF_014489515.1, s__Sphingomicrobium sediminicola, 95.0, 78.01, 0.39; GCF_014489495.1, s__Sphingomicrobium daechungense, 95.0, 78.01, 0.37; GCF_014396585.1, s__Sphingomicrobium rhizophilum, 95.0, 77.93, 0.33; GCF_016924655.1, s__Sphingomicrobium sp016924655, 95.0, 77.9, 0.35; GCF_000585415.1, s__Sphingomicrobium jaspsi, 95.0, 77.86, 0.35; GCA_013361785.1, s__Sphingomicrobium sp013361785, 95.0, 77.83, 0.35; GCF_011300455.1, s__Sphingomicrobium piscis, 95.0, 77.82, 0.36; GCA_013817375.1, s__Sphingomicrobium sp013817375, 95.0, 77.79, 0.4; GCF_011301715.1, s__Sphingomicrobium sp011301715, 95.0, 77.78, 0.28; GCF_011927725.1, s__Sphingomicrobium kaistense, 95.0, 77.71, 0.39; GCA_902806265.1, s__Sphingomicrobium sp902806265, 95.0, 77.57, 0.35; GCF_007998985.1, s__Sphingomicrobium xanthus, 95.0, 77.55, 0.26; GCA_019247755.1, s__Sphingomicrobium sp019247755, 95.0, 77.54, 0.26; GCF_014873375.1, s__Sphingomicrobium sp014873375, 95.0, 77.41, 0.35; GCA_013816785.1, s__Sphingomicrobium sp013816785, 95.0, 77.39, 0.3; GCA_013816595.1, s__Sphingomicrobium sp013816595, 95.0, 77.32, 0.28; GCA_902806295.1, s__Sphingomicrobium sp902806295, 95.0, 77.31, 0.24; GCF_003583725.1, s__Sphingomicrobium edaphi, 95.0, 77.2, 0.26; GCF_014195685.1, s__Sphingomicrobium lutaoense, 95.0, 77.15, 0.27; GCA_013001055.1, s__Sphingomicrobium sp004282935, 95.0, 76.63, 0.18",46.27,11,0.954295295251167,"N/A"
"JW032.metabat.12",2,1090,2454,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__","GCA_902806425.1","95.0","d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera sp902806425","77.34","0.39","d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_000092425.1, s__Truepera radiovictrix, 95.0, 77.1, 0.2",54.73,11,0.94634810417342,"N/A"
"JW036.metabat.10",12,12261,13682,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__","GCA_019240375.1","95.0","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__JAFAYN01 sp019240375","80.87","0.57","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.09,11,0.908215414096396,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW076.metabat.4",6,4067,5476,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__;s__","GCA_009377795.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__WHTJ01;s__WHTJ01 sp009377795","78.22","0.36","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",35.29,11,0.84124968171682,"N/A"
"JW078.metabat.24",6,5667,7061,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__","GCA_004297935.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__SCRE01 sp004297935","78.26","0.35","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",64.83,11,0.948910876719202,"N/A"
"JW084.maxbin.003",4,2412,4703,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]; Trehalose-phosphatase [PF02358.18]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__","GCA_013362805.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__JABFVL01 sp013362805","79.65","0.41","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",82.88,11,0.966760634946102,"N/A"
"JW089.metabat.2",2,507,1940,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.31","0.53","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.66, 0.59; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.54, 0.28",64.75,11,0.974045308186307,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW094.metabat.2",8,9782,11215,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","80.82","0.62","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.52, 0.7; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.12, 0.34",45.79,11,0.973982975391453,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW098.metabat.4",6,5252,6685,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.42","0.57","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.78, 0.72; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.95, 0.32",49.82,11,0.972782213380297,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW109.metabat.1",6,4794,6221,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 81.21, 0.52; GCA_005883115.1, s__VAZQ01 sp005883115, 95.0, 79.14, 0.37; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.66, 0.33",36.26,11,0.956594602402747,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW115.metabat.6",3,2542,3975,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.25","0.54","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.75, 0.57; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.49, 0.28",53.44,11,0.972841618214976,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW116.metabat.4",25,27584,29017,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.3","0.56","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.69, 0.57; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.45, 0.28",56.77,11,0.974204193113672,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW119.maxbin.001",7,8514,9947,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.54","0.58","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.72, 0.69; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.35, 0.33",55.94,11,0.974371730894083,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW135.metabat.3",8,7031,8827,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",64.56,11,0.659056271888726,"N/A"
"JW138.metabat.2",5,7190,8749,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.02","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",52.6,11,0.813518294641602,"N/A"
"JW147.maxbin.007",2,325,1758,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","ANI","classification based on placement in class-level tree","GCA_005883115.1, s__VAZQ01 sp005883115, 95.0, 77.34, 0.16; GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 77.19, 0.25; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 76.42, 0.17",44.08,11,0.953719296959791,"N/A"
"JW147.maxbin.007",3,3449,4942,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","ANI","classification based on placement in class-level tree","GCA_005883115.1, s__VAZQ01 sp005883115, 95.0, 77.34, 0.16; GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 77.19, 0.25; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 76.42, 0.17",44.08,11,0.953719296959791,"N/A"
"JW147.maxbin.007",3,2075,3511,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","ANI","classification based on placement in class-level tree","GCA_005883115.1, s__VAZQ01 sp005883115, 95.0, 77.34, 0.16; GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 77.19, 0.25; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 76.42, 0.17",44.08,11,0.953719296959791,"N/A"
"JW154.maxbin.001",1,2,1381,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.25","0.69","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.86, 0.76; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.39, 0.37",43.71,11,0.973584095496411,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW163.metabat.1",4,2243,3736,"C","K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]",NA,NA,NA,"Glycosyltransferase family 20 [PF00982.23]","GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-) [GT20]","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",70.57,11,0.888914182261477,"N/A"
