"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW018.maxbin.004",3,2052,4679,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Sigma-54 interaction domain [PF00158.28]; Torsin [PF06309.13]; AAA domain [PF13401.8]",NA,"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__FACHB-SPT15;s__","GCF_014849525.1","95.0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__FACHB-SPT15;s__FACHB-SPT15 sp014849525","79.23","0.4","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__FACHB-SPT15;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",69.74,11,0.888709120378418,"N/A"
"JW018.metabat.7",5,3263,5812,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.1]; Bacterial TniB protein [PF05621.13]; Torsin [PF06309.13]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","ANI","classification based on placement in class-level tree","GCA_019241635.1, s__Palsa-465 sp019241635, 95.0, 78.44, 0.34; GCA_019240655.1, s__Palsa-465 sp019240655, 95.0, 78.41, 0.33; GCA_019244395.1, s__Palsa-465 sp019244395, 95.0, 78.34, 0.35; GCA_017882465.1, s__Palsa-465 sp017882465, 95.0, 78.23, 0.32; GCA_019239375.1, s__Palsa-465 sp019239375, 95.0, 78.2, 0.29; GCA_017882405.1, s__Palsa-465 sp017882405, 95.0, 78.14, 0.27; GCA_019240115.1, s__Palsa-465 sp019240115, 95.0, 78.06, 0.32; GCA_019239445.1, s__Palsa-465 sp019239445, 95.0, 78.05, 0.3; GCA_005883415.1, s__Palsa-465 sp005883415, 95.0, 78.03, 0.29; GCA_019240305.1, s__Palsa-465 sp019240305, 95.0, 77.93, 0.25; GCA_003244035.1, s__Palsa-465 sp003244035, 95.0, 77.92, 0.28; GCA_019244745.1, s__Palsa-465 sp019244745, 95.0, 77.86, 0.31; GCA_019240015.1, s__Palsa-465 sp019240015, 95.0, 77.84, 0.33; GCA_019247075.1, s__Palsa-465 sp019247075, 95.0, 77.58, 0.23; GCA_017354065.1, s__Palsa-465 sp017354065, 95.0, 77.38, 0.19; GCA_009785395.1, s__Palsa-465 sp009785395, 95.0, 77.08, 0.22; GCA_003137075.1, s__Palsa-465 sp003137075, 95.0, 76.97, 0.14; GCA_003165655.1, s__Palsa-465 sp003165655, 95.0, 76.9, 0.2",53.87,11,0.918913532658843,"N/A"
"JW020.maxbin.002_sub",3,1280,3892,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Torsin [PF06309.13]; Bacterial TniB protein [PF05621.13]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; DNA polymerase III, delta subunit [PF13177.8]; MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.1]; AAA domain [PF13401.8]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__;s__","GCA_013821605.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__JACDGP01;s__JACDGP01 sp013821605","75.72","0.05","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.27,11,0.842427287596682,"N/A"
"JW026.metabat.7",1,2,2473,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Type II/IV secretion system protein [PF00437.22]",NA,"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Microcoleus;s__","GCF_014695295.1","95.0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Microcoleus;s__Microcoleus sp014695295","94.01","0.95","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Microcoleus;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_013179805.1, s__Microcoleus asticus, 95.0, 93.35, 0.94; GCF_000214075.1, s__Microcoleus vaginatus, 95.0, 92.89, 0.93; GCF_000317475.1, s__Microcoleus sp000317475, 95.0, 92.77, 0.96; GCF_014695175.1, s__Microcoleus sp014695175, 95.0, 92.65, 0.92; GCF_015207285.1, s__Microcoleus sp015207285, 95.0, 88.11, 0.91; GCA_004293365.1, s__Microcoleus sp004293365, 95.0, 88.07, 0.9; GCF_015207455.1, s__Microcoleus sp015207455, 95.0, 87.95, 0.89; GCF_015207505.1, s__Microcoleus sp015207505, 95.0, 87.74, 0.91; GCA_003003725.1, s__Microcoleus sp003003725, 95.0, 87.53, 0.87; GCA_013299185.1, s__Microcoleus sp013299185, 95.0, 87.53, 0.91; GCA_004292955.1, s__Microcoleus sp004292955, 95.0, 87.52, 0.92; GCA_013299165.1, s__Microcoleus sp013299165, 95.0, 87.29, 0.91; GCA_003542015.1, s__Microcoleus sp003542015, 95.0, 84.6, 0.8; GCA_012035135.1, s__Microcoleus sp012035135, 95.0, 84.03, 0.77; GCF_002412335.2, s__Microcoleus bourrellyi, 95.0, 83.43, 0.75; GCA_004292745.1, s__Microcoleus sp004292745, 95.0, 83.19, 0.78; GCA_004294385.1, s__Microcoleus sp004294385, 95.0, 83.02, 0.81; GCA_012034575.1, s__Microcoleus sp012034575, 95.0, 81.62, 0.8",41.92,11,0.991095221556541,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW031.metabat.15",1,37,2667,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; Bacterial TniB protein [PF05621.13]; AAA domain [PF13401.8]; Type II/IV secretion system protein [PF00437.22]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","GCA_009380025.1","95.0","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__WHSP01;s__WHSP01 sp009380025","76.08","0.07","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",52.66,11,0.784920276732237,"N/A"
"JW031.metabat.24",3,908,3517,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; Bacterial TniB protein [PF05621.13]; Type II/IV secretion system protein [PF00437.22]; Torsin [PF06309.13]; AAA domain [PF13401.8]; DNA polymerase III, delta subunit [PF13177.8]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","GCA_013698305.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__JACCVC01 sp013698305","77.59","0.22","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",66.9,11,0.910236544472577,"N/A"
"JW031.metabat.8",3,1628,3649,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Type II/IV secretion system protein [PF00437.22]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; AAA domain [PF13401.8]; Torsin [PF06309.13]; MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.1]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",44.46,11,0.864370665106329,"N/A"
"JW035.maxbin.001",2,619,3249,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Bacterial TniB protein [PF05621.13]; Torsin [PF06309.13]; Type II/IV secretion system protein [PF00437.22]; AAA domain [PF13401.8]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","taxonomic classification fully defined by topology","classification based on placement in class-level tree","N/A",47.38,11,0.812490044844868,"N/A"
"JW036.metabat.10",1,3,2090,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Torsin [PF06309.13]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Bacterial TniB protein [PF05621.13]; Sigma-54 interaction domain [PF00158.28]; AAA domain [PF13401.8]; Type II/IV secretion system protein [PF00437.22]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__","GCA_019240375.1","95.0","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__JAFAYN01 sp019240375","80.87","0.57","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.09,11,0.908215414096396,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW036.metabat.15",3,721,3330,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Bacterial TniB protein [PF05621.13]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; AAA domain [PF13401.8]; Type II/IV secretion system protein [PF00437.22]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","GCA_013698305.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__JACCVC01 sp013698305","76.89","0.18","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",65.49,11,0.925739563544632,"N/A"
"JW046.metabat.3",3,1429,3384,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Sigma-54 interaction domain [PF00158.28]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","GCA_902806265.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sp902806265","88.34","0.84","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806285.1, s__Sphingomicrobium sp902806285, 95.0, 86.71, 0.77; GCA_902806295.1, s__Sphingomicrobium sp902806295, 95.0, 80.26, 0.46; GCF_009363895.1, s__Sphingomicrobium ginsengisoli, 95.0, 79.98, 0.6; GCF_000711715.1, s__Sphingomicrobium astaxanthinifaciens, 95.0, 79.77, 0.58; GCF_003970925.1, s__Sphingomicrobium sp003970925, 95.0, 79.64, 0.49; GCF_016924655.1, s__Sphingomicrobium sp016924655, 95.0, 79.62, 0.58; GCF_011927725.1, s__Sphingomicrobium kaistense, 95.0, 79.26, 0.6; GCF_014873375.1, s__Sphingomicrobium sp014873375, 95.0, 79.17, 0.52; GCA_011053295.1, s__Sphingomicrobium sp011053295, 95.0, 79.09, 0.37; GCA_902806275.1, s__Sphingomicrobium sp902806275, 95.0, 78.86, 0.34; GCF_009720245.1, s__Sphingomicrobium sp009720245, 95.0, 78.74, 0.35; GCF_003097155.1, s__Sphingomicrobium sp003097155, 95.0, 78.64, 0.35; GCF_003499275.1, s__Sphingomicrobium mesophila, 95.0, 78.61, 0.49; GCF_014873475.1, s__Sphingomicrobium sp014873475, 95.0, 78.55, 0.41; GCF_000585415.1, s__Sphingomicrobium jaspsi, 95.0, 78.54, 0.39; GCF_014352855.1, s__Sphingomicrobium sp014352855, 95.0, 78.32, 0.43; GCA_013812825.1, s__Sphingomicrobium sp013812825, 95.0, 78.31, 0.45; GCF_014396585.1, s__Sphingomicrobium rhizophilum, 95.0, 78.22, 0.4; GCF_011301715.1, s__Sphingomicrobium sp011301715, 95.0, 78.21, 0.25; GCF_011302055.1, s__Sphingomicrobium sinipercae, 95.0, 78.2, 0.36; GCA_019247755.1, s__Sphingomicrobium sp019247755, 95.0, 78.16, 0.23; GCA_013816785.1, s__Sphingomicrobium sp013816785, 95.0, 78.14, 0.33; GCF_007998985.1, s__Sphingomicrobium xanthus, 95.0, 78.14, 0.26; GCF_011300455.1, s__Sphingomicrobium piscis, 95.0, 78.14, 0.4; GCF_014396785.1, s__Sphingomicrobium lutea, 95.0, 78.13, 0.4; GCA_013812805.1, s__Sphingomicrobium sp013812805, 95.0, 78.08, 0.35; GCA_019242355.1, s__Sphingomicrobium sp019242355, 95.0, 77.96, 0.3; GCA_013817375.1, s__Sphingomicrobium sp013817375, 95.0, 77.89, 0.25; GCF_000620665.1, s__Sphingomicrobium sp000620665, 95.0, 77.83, 0.37; GCF_014489495.1, s__Sphingomicrobium daechungense, 95.0, 77.8, 0.34; GCF_014873795.1, s__Sphingomicrobium sp014873795, 95.0, 77.72, 0.29; GCA_013816595.1, s__Sphingomicrobium sp013816595, 95.0, 77.68, 0.23; GCF_014489515.1, s__Sphingomicrobium sediminicola, 95.0, 77.65, 0.34; GCA_013361785.1, s__Sphingomicrobium sp013361785, 95.0, 77.6, 0.3; GCF_003583725.1, s__Sphingomicrobium edaphi, 95.0, 77.58, 0.27; GCF_014195685.1, s__Sphingomicrobium lutaoense, 95.0, 77.23, 0.26; GCA_013001055.1, s__Sphingomicrobium sp004282935, 95.0, 76.76, 0.14",40.71,11,0.990862781240542,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW074.metabat.5",2,469,3063,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; AAA domain [PF13401.8]; Type II/IV secretion system protein [PF00437.22]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__","GCA_013813825.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__JACCRA01 sp013813825","77.74","0.21","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",42.26,11,0.905219739343177,"N/A"
"JW078.metabat.14",4,5529,8165,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; Type II/IV secretion system protein [PF00437.22]",NA,"d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",60.58,11,0.915279448360746,"N/A"
"JW078.metabat.3",6,4262,6856,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; Magnesium chelatase, subunit ChlI [PF01078.23]; AAA domain [PF13401.8]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__","GCA_003244245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__GCA-003244245 sp003244245","86.23","0.68","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003244055.1, s__GCA-003244245 sp003244055, 95.0, 85.29, 0.68; GCA_019243635.1, s__GCA-003244245 sp019243635, 95.0, 82.21, 0.61; GCA_019240665.1, s__GCA-003244245 sp019240665, 95.0, 82.07, 0.49; GCA_019244165.1, s__GCA-003244245 sp019244165, 95.0, 80.9, 0.46; GCA_019247305.1, s__GCA-003244245 sp019247305, 95.0, 80.65, 0.52; GCA_019241525.1, s__GCA-003244245 sp019241525, 95.0, 79.4, 0.49",64.77,11,0.983755988509091,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW082.metabat.8",33,25661,27685,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Sigma-54 interaction domain [PF00158.28]; Bacterial TniB protein [PF05621.13]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","GCF_014352855.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sp014352855","79.91","0.57","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_013817375.1, s__Sphingomicrobium sp013817375, 95.0, 79.52, 0.48; GCF_011302055.1, s__Sphingomicrobium sinipercae, 95.0, 79.45, 0.51; GCF_003097155.1, s__Sphingomicrobium sp003097155, 95.0, 79.38, 0.58; GCA_013812825.1, s__Sphingomicrobium sp013812825, 95.0, 79.26, 0.51; GCF_009720245.1, s__Sphingomicrobium sp009720245, 95.0, 79.19, 0.53; GCA_013812805.1, s__Sphingomicrobium sp013812805, 95.0, 79.0, 0.44; GCA_011053295.1, s__Sphingomicrobium sp011053295, 95.0, 78.9, 0.37; GCA_013361785.1, s__Sphingomicrobium sp013361785, 95.0, 78.88, 0.47; GCF_003970925.1, s__Sphingomicrobium sp003970925, 95.0, 78.85, 0.45; GCF_014873475.1, s__Sphingomicrobium sp014873475, 95.0, 78.85, 0.49; GCF_014396785.1, s__Sphingomicrobium lutea, 95.0, 78.78, 0.5; GCF_000620665.1, s__Sphingomicrobium sp000620665, 95.0, 78.76, 0.57; GCF_014873795.1, s__Sphingomicrobium sp014873795, 95.0, 78.72, 0.47; GCF_009363895.1, s__Sphingomicrobium ginsengisoli, 95.0, 78.67, 0.44; GCA_019242355.1, s__Sphingomicrobium sp019242355, 95.0, 78.65, 0.41; GCA_019247755.1, s__Sphingomicrobium sp019247755, 95.0, 78.45, 0.37; GCF_003499275.1, s__Sphingomicrobium mesophila, 95.0, 78.43, 0.47; GCF_014396585.1, s__Sphingomicrobium rhizophilum, 95.0, 78.41, 0.37; GCF_000711715.1, s__Sphingomicrobium astaxanthinifaciens, 95.0, 78.38, 0.43; GCF_014489515.1, s__Sphingomicrobium sediminicola, 95.0, 78.36, 0.45; GCF_014489495.1, s__Sphingomicrobium daechungense, 95.0, 78.33, 0.45; GCA_902806275.1, s__Sphingomicrobium sp902806275, 95.0, 78.24, 0.33; GCF_011300455.1, s__Sphingomicrobium piscis, 95.0, 78.23, 0.39; GCF_011927725.1, s__Sphingomicrobium kaistense, 95.0, 78.16, 0.41; GCA_013816785.1, s__Sphingomicrobium sp013816785, 95.0, 78.13, 0.36; GCF_000585415.1, s__Sphingomicrobium jaspsi, 95.0, 78.13, 0.38; GCF_016924655.1, s__Sphingomicrobium sp016924655, 95.0, 77.99, 0.36; GCF_014873375.1, s__Sphingomicrobium sp014873375, 95.0, 77.97, 0.32; GCA_902806265.1, s__Sphingomicrobium sp902806265, 95.0, 77.91, 0.34; GCA_013816595.1, s__Sphingomicrobium sp013816595, 95.0, 77.85, 0.32; GCA_902806285.1, s__Sphingomicrobium sp902806285, 95.0, 77.81, 0.37; GCF_011301715.1, s__Sphingomicrobium sp011301715, 95.0, 77.73, 0.33; GCF_003583725.1, s__Sphingomicrobium edaphi, 95.0, 77.54, 0.3; GCF_007998985.1, s__Sphingomicrobium xanthus, 95.0, 77.45, 0.29; GCA_902806295.1, s__Sphingomicrobium sp902806295, 95.0, 77.39, 0.23; GCF_014195685.1, s__Sphingomicrobium lutaoense, 95.0, 77.38, 0.28; GCA_013001055.1, s__Sphingomicrobium sp004282935, 95.0, 77.05, 0.18",55.8,11,0.974568926125558,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW084.maxbin.003",2,609,3335,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__","GCA_013362805.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__JABFVL01 sp013362805","79.65","0.41","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",82.88,11,0.966760634946102,"N/A"
